HCPCSCode_Evaluation_and_Management_Services,ccsr_category_1_code_HealthCareDiagnosisCode_1,ccsr_category_1_code_HealthCareDiagnosisCode_2,ccsr_category_1_code_HealthCareDiagnosisCode_3,ccsr_category_1_code_HealthCareDiagnosisCode_4,ccsr_category_1_code_HealthCareDiagnosisCode_5,ccsr_category_1_code_HealthCareDiagnosisCode_6,claim_creation_dayofmonth,claim_creation_hour,claim_creation_month,claim_creation_quarter,claim_creation_weekday,facility_code_value,facility_name,other_hcpcscodes,payer_name,subscriber_city,subscriber_gender,subscriber_pat_city,subscriber_pat_gender,subscriber_pat_state,subscriber_state,noise
0.004367615987238493,0.00025921935095466473,0.002508407373180066,-0.00047376554453313344,-0.002607148472101284,0.0018210542865141123,-0.0014941541434832506,0.025821084963360406,0.009312148414582277,0.013298796317244654,0.04469443943815362,0.04327429318628904,0.0043058788341265196,-0.0007439135219703075,0.002970093909495686,-0.0003711898398284563,-0.005427692756046165,0.0009868357983457755,-0.0030510040915243232,-0.002641851654440608,-0.0011647615066932792,-6.921463438945841e-05,0.000739120264741222
0.001901428192038701,0.003511095045590007,0.0010003245890996882,-0.0006952846056242579,0.0044210510785210435,0.0019715099294756342,0.0015229868098793008,0.029333264481100053,0.002753474578771853,0.003958880462686998,0.0280323261235209,0.03791956829649738,0.0018280267933547644,-0.0011198323939921595,0.0003072530909734583,0.007382188910856025,-0.0011722092714450238,-7.413910118327926e-05,-0.0010954882115140508,-0.0011740535276933638,-0.0021113045530998355,-0.002657204402608515,0.0033078580070229125
0.0017945793538667765,0.003839347029656592,-0.0013317158320500845,0.000795338692062686,-0.000767203850540421,-0.003146866897997547,-0.0006688831678015927,0.014367525737329523,0.01094929375497281,-0.006406575687261528,0.019587900202994446,0.03250103614873353,0.006907254856285483,-0.0013410941125574615,0.0009602149138862703,0.0023491080045137448,0.0023814781985231235,0.001959153050512685,-0.0005654195570425902,0.00032702971704825503,0.0004562079679081732,0.001564357693669094,-0.0003001049762366148
-8.262520211118617e-05,0.0014085460101287528,0.0009679969799064492,0.00020513843282791156,-0.0057556288418937895,-0.0012942240710006492,0.00022063065822375272,0.02597565405682626,-0.00921377846473822,-0.0003331718817889295,0.017211328200123964,0.03909774703867005,-0.0006699051947034018,-0.004820753171454362,-0.0022031012942240412,-0.0019030507219020554,-0.002449552328107485,-0.0006503173235132386,-0.004695034652724794,0.001313811942190901,-0.00011556844002191813,3.1696737016828626e-05,-0.005424059604111275
-0.0018132405769127225,0.009184829231676628,-0.0006856200739906226,0.0021041096992118757,-0.002621173127446197,-0.0013735858667095146,0.00013571658356124062,0.01874363304916631,0.0024157551873894567,0.0019807919146426767,0.02103506514396015,0.04653704895179885,0.002248874055010508,0.0037253364430862245,-0.00350684949868636,0.006357232856147144,0.0006264744517720411,-0.0011768805962146355,-0.0012841134523617682,-0.0017592890461637033,0.001792129108358842,0.002287410862688377,-0.0017559380194090979
1.919393164651062e-06,0.00830943688843333,0.005639177117762417,-0.0002301352404423862,0.000891366185666731,-0.0009800421498739054,-0.001870640578274796,0.027117954387540832,0.00027677649434353356,0.015919830786298595,0.019563222891450627,0.05036353306538603,-0.0009888713584313314,0.0028794736256184893,0.00040384032184384024,0.0023278400300960843,-0.0013804275640213804,0.0013178553468535358,-4.606543595179202e-05,0.0011182384577292036,0.0018595080979197486,0.001013055712305988,0.003154522666113868
0.0037203186634696796,0.011867930713162334,-0.002013561244746986,-0.0009867076229517213,-0.0019233248253280987,-0.00221668526641845,-0.0004662828856502266,0.02095363321289532,0.00970538729839524,-0.005548066546597008,0.02377895392049615,0.0489615445528509,0.001998460456191109,0.0013207665307595317,0.002037501519286633,0.0019966188966111464,-0.0012010651580610875,-0.0033527433713063104,-0.0034499777171291155,-0.002409496554442059,-0.0037059544987459226,-0.0027118806374742954,0.0027409772788378863
0.001231275281148614,0.005363543421951234,-0.0023061660746685696,0.003240027963324399,-0.0012692601437767292,-0.0006740292645079915,-0.004537574706930591,0.03056852024714406,0.003628362569554733,0.01207272080721874,0.032713452702784605,0.05222029603947194,-0.0018491354402809246,0.0030028246190401007,0.0019699596309810997,0.003769391474418804,0.00300969422185583,7.677791382284526e-05,-0.0029018010482205646,-0.0011363131245782255,0.00044086686305648825,0.0036142192696400066,-0.0018871203029090845
-0.004044651073024963,0.005145763903488076,-0.0036024827595714124,0.0016473612925238079,0.000701679412464118,-0.001085604199048118,-0.0016790678278611137,0.013255054952250633,0.0035862848556491244,0.01839082440438239,0.05291269329785877,0.03494473757672465,0.005042373027388247,-0.0025173955149037862,-0.0008495283652868557,0.0007085721375374332,-0.005066842201398536,-0.0004952422965181169,-0.0077064112682269535,-0.0008567657266138395,-0.002844972274013391,-0.0033398699342778613,0.0027867287471438074
0.00735136423209819,0.006041079206216849,-0.002494803870950635,0.0027953188503647476,-0.0008588506294928023,-0.0013165733349219555,-0.0006811231581873689,0.026248394826376486,-0.0006523293220540794,0.018815944504017912,0.031412420403246086,0.04018097091491589,0.0008687795385043274,-0.0023706925083071596,0.003450295881488541,0.002784066086818393,-0.0010319446099262386,-9.233885380672824e-05,-0.0017491428041886635,0.0028760739769914225,0.0020357573109866965,0.0020784516197360436,-0.0031302540476852323
0.0021469921973319983,0.009854374168494462,-0.0033644960627090105,-0.0018316493473805485,-0.0007676818525044204,0.0007809859408147935,-0.0019046420481104386,0.02755600302038762,0.013057782891661563,0.019669914781920816,0.030109309266117733,0.03546114846643415,0.0010815864226385251,-0.004028441983387865,0.0010337636187120248,0.0032515910970479346,-0.0046571500485419245,-0.0022142317787925635,-0.006412210995649192,0.0016687641580669598,0.002569486893675177,0.0017867031030887048,0.0007637265830067186
0.003744936104984953,-0.0002776343985109064,-0.0019375752741150442,-0.003255752115495858,-0.0033605493250746465,-0.0002881923263415742,-0.00029132060125438566,0.030515344188447334,-0.006723835890698027,0.015051108191387908,0.03433711854597786,0.033207420268093216,0.0014941423052258318,0.0031638590399324816,-0.0016353057106657908,0.0032729576275163596,3.01096460357253e-05,-0.0005122550169708639,-0.0010284203775827393,0.0018531118514695578,-0.0036444402734111757,-0.0034008258645769284,0.0006991694430106942
0.0014333313810090287,-0.0025653540540013452,-0.006679226619290324,0.0018789493892478414,-0.001048235424272659,-0.001338643655271665,-0.00129211326083708,0.025552345066801974,0.01092097642243084,0.010934154611064405,0.03828068565627374,0.03353897815349168,0.005111184865582419,0.005072789155489565,-0.0006842896468245985,-0.0007815804715514352,-0.0005355876170581753,-0.0005557616342255934,-0.0033645054437308032,-0.0017616472410405203,-0.0021407235313641417,-0.0011362527088499385,0.00022988617949663004
-0.003338491926123488,0.010347051117582018,0.004321000223991567,0.002479518350336363,0.0030432303651062196,-0.0006156373237763191,-0.003300820623510925,0.013470036042273347,0.00870003461687271,0.0034783169412260116,0.02192809193155365,0.03705702281319788,0.002746950660775038,0.0006658657272597956,-0.0030140435901090503,0.0013863718123630075,-0.00288677567587744,-0.0003271633848513478,-0.0038037834205542297,0.004393627780379728,0.0006488966720289202,0.0008599917191010942,0.0005840748810469698
0.0016590107290766487,0.01110608788316687,0.005080770814327995,0.0009112449442555959,0.0025050658356812194,0.0021752819510934664,-0.0018241044974933395,0.020876894138162072,0.0026959933478109656,0.011713584512670617,0.04233262559639613,0.05134012545511788,0.002940202956349025,0.005020222977500388,-0.0001344161977573366,0.002221298307082431,-0.0006462472450734502,-0.001100759673526086,-0.0026802509102358376,-0.0013417400641000054,-0.0018814231163568397,-9.405097320560606e-05,-0.0023547053742260294
0.002371675382730154,0.008781649666028134,-0.0024450283919293936,-0.0019158080049706872,-0.003201643107406027,-0.0006539205025974826,-0.001765865824401458,0.01072723036296801,0.008309601477415973,0.010615906384300799,0.03470891799996554,0.06671693505238273,0.003752006420545806,0.0008873556671672445,0.0003840245775730389,0.00257749529677771,-0.004873444484716638,-0.00429266124717369,-0.004151133088247927,-0.002953753085141231,-0.0016342618961321053,-0.002054531490015299,0.0019481696266763881
0.0005234441974340309,0.0007028900222309731,-0.002161341412027917,-0.0013781729944931098,0.0016967438211063501,-0.002251790825741351,-0.0009825930284933615,0.030165424349418112,0.0001630995452102102,-0.009329729886811045,0.025266989233250558,0.05042100751202364,-0.001243407000566632,0.002516600555047044,0.005181770629004878,-0.0021148453278700295,-0.003066198799819797,-5.485084928000816e-05,-0.0021802304462170685,-0.0031301309155369107,0.0007951556892318079,0.00017944582479697546,-0.0018863606643127473
0.005577631990003151,0.007863792564823535,-0.004760543580131183,-0.000436426116838462,-0.0012352389878162785,-0.0024342393002186324,-0.00020306154326770186,0.028083723836301155,0.0031419868791003223,0.010685723211496445,0.03532989690721652,0.043025773195876325,0.0008719150265542264,0.0014451733833177327,0.003904092471102805,0.002833177132146225,-0.0008509840674788994,-0.00040081224617303233,-0.0017703842549203098,-0.0017463292721024426,0.0010378006872852398,0.00060449859418934,0.0009115901280850158
0.00011337287505920335,0.0024961248254569577,-0.00020336659791707622,0.002991570694713086,-0.0035405003779096387,0.0005497303390937347,-0.00040128873573235245,0.02172916052830477,0.0006514136380522673,0.008503285891802537,0.03481828313754624,0.04631217893698512,0.0005636617517069453,-0.0009514994683645139,-0.0027507334008019637,0.008765580763761638,-0.002844250009607918,-0.0026626612520977756,-0.001491782067870029,-0.002007724728097293,0.001296101766567137,-0.0008288389848964516,-0.0015218867296089345
0.0032236019326576603,0.0027182269847669917,-0.0002726769495718484,0.001944275492561176,-0.0029833865247015146,0.0032731484961763813,-0.003138518523580769,0.015415815263075172,-0.00032769072009951604,0.0007503741619796722,0.010931338713976235,0.02485973197017639,0.0012485734006710935,0.0016353782965549569,-0.0008552761964640831,-0.0026799565357042976,-0.001541068975650417,-0.000990931270373907,-0.0009625701340149284,0.00041072392654808445,0.0014194236197010656,0.0013295564044912944,-0.005682307434718148
-0.0033212198798290406,0.0005406316890696705,-0.0032628894716194234,0.0015327648269359284,0.0012330256791449167,-8.052693522743181e-05,-3.44132201826608e-05,0.026899437687982218,0.00567164281830509,0.013806239805083543,0.030479444983584892,0.06016635350636301,0.002704879106357516,0.0013221559194179998,-0.0012547060078599626,0.00018342246357363478,-0.0034981038315679337,-0.002296738314991098,-0.0036801497663342176,-0.0028989696681877342,2.064793210976301e-06,2.1336196513244144e-05,0.0002410646073795819
0.005785662050026896,0.003461360515790135,0.002954301235747148,0.002616261715718493,-0.0019286162020177634,0.004413169363023129,-0.0034624798519491073,0.019546967345233146,0.009691772133006992,0.008687354486299348,0.04067854157960721,0.04303884842695962,0.00016081129484809553,0.0013161527669990237,0.0017950420870396,0.0018620157005552196,-0.005736411259029295,-0.0019168631723479046,-0.0022187108232344043,-0.001865746821085279,0.001851755119097398,0.000589517043758625,-0.003917303444570452
0.0026744270499758803,0.004959624437944432,-0.0018517295794735155,-0.005798498544102804,-0.0036443649184895732,-0.001412319333390577,-0.0012036737469710234,0.012076683855717595,0.005894567951773811,0.012532931008299575,0.028934719021742706,0.04546261876621789,0.0036968564505159953,0.0035063683122816824,-0.0009963487022376816,0.00016374716908875708,-0.00344727407182428,-0.000994037754286814,4.9190177810920496e-05,-0.0020346246030121806,-0.0009497996077991288,-0.002769506051382298,-0.0016381319617307043
-0.0025176969848260565,0.004859226503575087,-0.0005003298682310087,-0.0025640568443200174,-0.0005088886115222069,0.002787654012802476,0.001618672324946957,0.028316958793217217,-0.00056487705721876,0.011464436638553588,0.020686125920510688,0.032002924237291175,0.0003416365030401658,0.0023582903910276064,-0.004235864700533121,-0.004203769413191128,-0.0026981438225487262,-0.0012324590339318543,6.98964035447558e-05,-0.0016814364424156847,4.243710215215968e-05,0.0002471337125332096,-0.0032414457143875807
0.002282754084792238,0.0022038664193498427,0.0018885005062112548,0.0051685277012097465,0.0015068098345391357,0.000869427057545491,-0.0009586606463246161,0.019030956480612482,-0.0014683821192884917,0.004435075636089536,0.025166089019280368,0.04744677391940526,0.000785366430434764,0.001219710461945489,-0.0018737206157302456,0.0056795424145906995,-0.0027477663890510427,0.0012289478934961128,-0.0007118364752917051,-0.0029648460304909086,0.0007001973115379311,-0.00024054271757845136,-0.004141325312779431
0.002942049747993969,0.00518486627721404,-0.0028570580244805855,-0.0012707932808289969,0.0013450218603166641,0.003176240916277562,-0.00010614686866740053,0.01690889926439476,0.0011145421210074224,-0.0021184836585782297,0.01596508287620898,0.040022936631061656,0.004409734335913995,-0.0005162597703368022,0.0014114564389581142,0.0008677320942108823,0.0008243083752106251,0.00045093862038761976,0.0009133826705958303,-6.606343574403484e-05,-0.0010841084034174941,0.0006101589233886706,0.00169927775592158
0.004791818162182371,0.0077710899757367,-0.0006425809796030135,-0.0018715846010958436,-0.0009899706968674038,9.107730411175296e-05,-0.00042874730907969114,0.016138322305659723,0.009837068822762807,0.009314364294816847,0.04044300288711451,0.03847530113108649,-5.363841230301425e-05,0.0040416003686290615,0.0005453838566378044,0.0009330923804655277,-0.0014831560985795079,0.0012671624919902036,0.001955462118321272,-0.0004409869467864036,-0.00014615567379210325,0.0009248126255462563,0.00133628044609877
0.00028795329159150287,0.003853588215954107,-0.0006441916171991968,0.0026217478800929063,0.004180922823459654,0.0007594451931309809,-0.0029792507433675564,0.026789411122873287,0.009226428114646556,0.008078227913043124,0.040605027079170866,0.06223042766663893,0.003558770291313318,0.002083596778680574,0.0010687149768227933,0.0017204938200237273,-0.0030623489329108856,0.001516722607404397,-0.003441348936523858,0.0015066063060686697,0.0021753660836545397,0.0022469027859570944,-0.00024170734262833892
0.002580424642110379,0.009377513270065984,-0.00030239665433484664,0.004117339552839027,-0.0005959465980376,-0.0023636802316229335,-0.0012807624256071849,0.024063455042625092,0.006965578253176785,0.005852501206369665,0.03820049863278111,0.04406948689078335,0.003869631655139161,-5.348238700336738e-05,0.0005553321537719591,0.005093895769663848,0.0038105195431880844,0.0012735242078173003,0.0012799581791861359,0.002736046324593855,-0.0007507640340999932,-0.0018071417082193507,0.0057429226314943075
0.004656550445963215,0.002219451675638806,-0.0054555042767348684,0.0036710419626037605,0.0005971577849988363,-0.004094752693154136,-0.00031793546184466503,0.020106903131801513,-0.0004916873441567216,0.008444036652502384,0.02422649929584768,0.040690252214574486,0.0011321306858017687,-0.0018896279271095272,0.003690246118017193,9.90690557042817e-05,-0.004376413639217902,7.620696592639531e-05,-0.0027775914940832425,6.462350710558784e-05,-0.0028925115987001536,-0.0032973230017009137,0.00646296036628119
0.0019358810821173745,0.013479092779248391,-0.0014890542164676668,0.0006071978941625366,0.001000567750307868,0.0023517397491576,-0.0026090707328402575,0.03478097372864487,0.012157967306430362,0.02109634796457832,0.021731933374132727,0.04730834740420138,0.005920824638888711,0.0011240718757143165,0.00350585815090364,0.0031945171541700513,-0.004268081372628496,-0.001382877535521221,-0.0025769965271376983,-0.0005710683291181961,-0.0033453027878751706,-0.0012608480862390191,-0.0011281272350559869
-0.003819101925590829,0.007409033675785414,0.002771094483073955,0.0001740329940893459,-0.0011143725589265463,-0.00047317726503532943,-0.0011448483827762868,0.02290779459294733,0.002938310516565279,0.011043877166390038,0.03818420229531079,0.032729029826207665,0.0034830658678793314,0.0016412835133813419,0.004833225063959179,0.003526373617560552,-0.0016697543488198186,-0.0036879756835004884,-0.0028310436365677426,-0.003798651043796919,0.0007217958280201664,0.001610005694167127,0.002102230349108625
0.00021858166306638617,0.006828497990210847,-0.000957726067102338,-0.0016724317081840633,-0.0016801222279948292,-0.002842928823384627,0.00015346859533512668,0.019349860545240773,0.006299390227229251,-0.0019697984742008457,0.0360218820923683,0.05641338082086902,0.0033759672964917774,0.004602519756090906,-0.00395361078450136,-0.0009828484318175623,-0.0005899483197068678,-0.00014611987640477108,-0.0008551858029586246,0.0005487613136091696,-0.0004041795411664606,-0.0007907563369883075,-0.0002067895326897995
-0.0010955328073211867,0.00425967207344613,-0.010969993840377824,-0.004858035373830438,-0.0027868624057724835,-0.0013496172234769843,-0.001547971724400965,0.01976725427507108,-0.0006009298096383842,0.00349503563781417,0.027044407942979454,0.019444607397412928,0.00031824714750825487,0.0005180682251488156,-0.0031381075294048986,-0.001071334291496817,-0.003713738890681406,-0.0019399143519197915,-0.003956823981462498,-0.0005473997594814594,-0.00025995072302235076,0.0002848825272049771,-0.0035742307805121665
0.0034021557454558702,-0.001822159723361183,0.004191106939350842,0.0023009041010806142,0.0002006399542191284,-0.002126783514723529,-0.0017064864280156634,0.02282131180146759,0.013280271335005867,0.0054270490573410934,0.029126640449712592,0.04181057494687397,0.004664966170358964,0.002443620172864347,-0.0016518774665629566,0.003413321795082003,-0.004572148382842011,-0.0005014254160226495,-0.0020147740794115966,-0.0011288178293897833,0.0017199205814719786,0.0007181165665792854,0.00020098889326995993
0.0006706949074605894,0.003894844234969508,-0.002926342108288349,0.0017699591907115342,-0.004134814346476645,-0.00374683871709397,-0.0034810035636280378,0.016276475744338402,0.013506940452925576,0.0034845959305667027,0.017419387285894893,0.03205325324749967,-0.006836992757788285,0.0008991694447637144,-0.0033556299574663993,2.119496493845352e-05,-0.0024068858489481814,-0.00036713990113810266,-0.001049330382802638,6.68180250603112e-05,0.0007885245430508836,0.0016413524543050563,-0.005160435107483674
0.004252854349457091,0.007089515975415806,-7.463876006365e-05,-0.002047900979245021,0.0029486197660540834,-0.0013228942734189175,0.00011740054968332193,0.019555743880204736,0.004116405366215792,0.019995412826204373,0.028960616391760174,0.04068920342560804,0.000731226602498003,-0.004933933035037497,-0.0016544925147431444,0.0023989363976690604,-0.003511909158409143,-0.0029089679247703893,-0.0047207072022516505,0.0005387985492090519,0.0006266545897005926,0.003161845598839952,0.0023330443673004074
0.004720131710075404,0.002690746867355864,-0.0004870398660405728,-0.00036770104062205933,-0.003326804062518518,-0.0020468795396395346,-0.002096864387982378,0.016940489913994838,0.007676423084252593,-0.004529564475768255,0.03165946572445229,0.04404446152260098,0.0017410347488417744,-0.003992539761384828,5.373371196857324e-05,0.0017725876843581955,-0.0013158511326253897,-0.001911295638509558,0.0007666426114584235,-0.0021737160923095077,0.0016138857908696736,0.0007988203575790998,-0.0017533747582763714
0.0026862429798876985,-0.001363521816349067,-0.0015756252100033508,0.0009864157826525166,-0.0025611409782556383,-0.0008316133058128949,0.0010806172898766397,0.02298456775308405,0.00526958431334903,0.00546863749819998,0.03947418158690539,0.045680080881294105,0.002213135410166578,0.0018687298996784229,0.0008796140738251857,0.0026244419910718686,-0.0023076369221907366,-0.00316595065521047,-0.002383838141410255,0.0004335069361109722,-0.0014355229683674642,-0.0013812220995535918,-0.0034521552344837446
0.0013453378867846256,-0.0012661301236277956,0.0007299851137168578,0.0011025402208264645,0.0024721578742069373,0.0013373773075728735,0.004203981881721696,0.01119735071923833,-0.0007634195464062188,0.010019981053821458,0.03372141156990581,0.04461864845286142,0.00214179383691957,0.003173882931722105,0.003166718410431535,0.007814104554247348,-0.009320644170069836,0.000705307318160453,-0.005185521298529683,0.000542513473280315,-0.002708189047835119,-0.002130649026023146,0.0014806677333842778
0.005676955532946304,0.00012044407205694663,-0.00035497336764619416,0.00046793644143874327,-0.0029860404572386256,0.0009384912322700112,-0.00024238434376684382,0.017178990364474213,0.005990222335268402,-0.000634014602908639,0.015455368364354526,0.043863337123705756,0.0026714644802202313,-0.0011573104315039772,0.001573253935005059,0.0028068705488060062,0.0016686366628762884,0.0011516996828056624,0.0019304716021305679,0.0019734873421509147,0.0008898647435513606,-0.0006022203602848886,-0.0007254698066910148
0.003510261404977366,0.005121776078012852,0.0039557884797727485,0.008434862989514435,0.004916666997274466,0.0005383617457678902,9.3628129698764e-05,0.0254363031171026,0.006933440714747619,0.0063984511685663435,0.02406957046111855,0.0306068769067805,0.005704968241814467,0.004424325857629674,0.0012746914437378187,0.012321223830739369,-0.00345709967031792,0.001398867734397613,-0.004609598470211573,0.0006613478483382784,-0.0018674051122545942,-0.0025930231174200124,-0.0027064877152752744
-0.004784672154834491,-0.0003999422038130529,-0.00031824951651264753,-0.0017424068406974081,0.004131871633186878,-0.0008208170009706639,-0.0031087679779485122,0.02024200300836566,0.0013465400090399426,0.009398178679134861,0.03641233874493359,0.05142119341716254,-0.0005464703572248597,-0.000635758056269764,0.0019206117504093957,0.0030342998140148623,0.001996006135287565,-4.353238438907781e-05,0.0004199485762131916,-0.0028340508458249646,0.0025804515512348526,0.0016864630956527128,0.0003132479234126739
0.0003750625373206029,-0.003359746945758013,-0.0016406565208269886,0.0017891322240691453,-0.004521407936994737,-0.0014344044026274316,-0.0019179187579685287,0.01564288365637554,0.005582363668640911,-0.002441134225263508,0.012792150154124183,0.03398027855333017,0.0015751335474395334,0.0016755160337620257,-0.00029178703419789896,-0.003883930732856744,-0.004924874521892142,-0.002689024095024506,-0.0014737827413134452,-0.0005596888465697836,-0.0013898616916547591,-0.0009008601907590563,-0.0013469328470216535
0.0005746969903309806,0.005877706659403559,0.0013956148713060502,0.0005714285714286226,-0.0025640746288982273,-0.0030712242952471215,0.0005891325071497144,0.027371374097780243,0.006194198556448383,0.012648236415633996,0.03613890780335018,0.06658286803758687,-0.000488900994144037,0.0002001906577693613,0.0013411412229334617,0.006292795860002776,-0.0006964455944436287,0.0007530981887512334,-0.0027765218575513616,0.0009647283126788086,0.001003404603023339,0.0005599891052703754,-0.0018540106223613906
0.006188969097827224,0.004815973827388753,-0.004986309163970004,-0.001783009139077596,0.0010035205006934111,0.0001866932185910497,-0.003968208811919949,0.02023825610753527,-0.00016820169979734346,0.011207282813555697,0.01799758187831153,0.04698801607339709,0.0028967675402723604,0.0014053554283275371,7.005440773796278e-05,0.0071007432168130324,-0.0015991607695317045,-0.0011525194694356866,-0.0022047580100281404,-0.0007204580206963129,0.0004900252480352418,0.00035880658582551075,-0.0028987233739909968
0.0015950257700291682,0.0023762100920219575,-0.003445811804419352,-0.0010941753914005092,0.0006285688418683821,-7.566106429895969e-05,-0.0007540239399367543,0.01726074613449563,0.0003624617652954965,0.011752038645343599,0.02998473845198757,0.05240159211572909,0.003039376087223622,0.0019109268803714553,4.462062766351638e-05,-0.0008646054954506322,-0.004579757755259095,-0.0019080168394368657,-0.0031396108305256853,-0.0027807057819280168,0.0005732780641114488,-0.0005917083233637266,-0.0014779774568828951
0.0020967725720567264,-0.0012331985080978325,-0.0003619169534634592,-0.0018363934305370088,-0.003660555408480215,-0.0036178291014741125,-0.0011621555505661129,0.02770457523348675,-0.0021148684197297984,0.011528730509264118,0.026995988753765843,0.04930816893479133,0.0010411814577881429,-0.0015347959693174263,-0.0005827533167342414,0.0035608606921327056,-0.001094798784227058,0.0005710245265757918,-0.0007479617038245289,-0.0007104295753172174,-0.0012921775671807857,0.00043228969441478916,0.0006730650009551086
