HCPCSCode_Evaluation_and_Management_Services,HCPCSCode_Medicine_Services_and_Procedures,HCPCSCode_Pathology_and_Laboratory_Procedures,NDCCode_Vaccine_Viral_-Influenza_A_and_B,ccsr_category_1_code_HealthCareDiagnosisCode_1,ccsr_category_1_code_HealthCareDiagnosisCode_2,ccsr_category_1_code_HealthCareDiagnosisCode_3,ccsr_category_1_code_HealthCareDiagnosisCode_4,claim_creation_dayofmonth,claim_creation_hour,claim_creation_month,claim_creation_quarter,claim_creation_weekday,claim_filing_ind_code,claim_has_subscriber_group_or_policy_number,facility_code_value,facility_name,ind_reltn_code,ind_reltn_code2,other_hcpcscodes,patient_gender,payer_city,payer_name,payer_state,subscriber_city,subscriber_gender,subscriber_pat_city,subscriber_pat_gender,subscriber_pat_reltn,subscriber_pat_state,subscriber_state,noise
0.0002577319587628857,0.000318374772589447,0.0018496058217101208,-0.0012431776834445074,-0.00545785324439052,-0.005821710127349888,-0.00045482110369921003,0.00016676773802304368,0.006685870224378387,-0.0038811400848999256,0.012522741055184961,0.006610066707095186,0.01215888417222557,0.005366889023650678,0.005685263796240125,0.0090964220739842,0.005321406913280757,-0.005109157064887793,-0.0034263189812007155,-0.0020163735597331645,0.0019102486355366821,0.036234081261370524,0.01922377198302002,0.020239539114614923,-0.005942995755003011,-0.004578532443905381,0.0013796240145542704,-0.0075045482110369655,0.00016676773802304368,0.0027440873256519005,-0.003350515463917514,-0.002440873256519094
0.0012906491205871506,0.0010755409338226384,0.00046817664178161467,0.0001265342275085679,-0.0015563709983550168,-0.005251170441604436,0.003302543337972974,0.0006579779830444444,0.00821207136530434,0.004896874604580559,0.009958243704922199,0.006921422244717213,0.02307984309755793,0.014741237504745064,-0.0005567506010375478,0.010084777932430756,-0.0032392762242186126,7.592053650516961e-05,0.0052891307098570485,0.0017082120713653337,0.0066810072124510065,0.03469568518284201,0.029583702391496925,0.024319878527141615,0.0029229406554473368,0.011135012020751645,0.0026066050866759504,0.0047197266860686034,0.0020245476401366757,0.004795647222573718,0.003947867898266522,0.0005947108692901937
0.00209681284447637,0.0006110711718188111,-0.00035945363048172084,9.585430146173968e-05,-0.0034507548526240607,0.0005152168703570159,0.0016415049125329095,0.002827701893122414,0.001941049604600975,0.0040618260244428385,0.0062544931703809705,0.00038341720584706974,0.005379822669542256,0.02175892643182359,-0.007081236520488909,0.004241552839683638,0.00687754612988255,0.0004073807812125296,-0.002228612508986394,0.0021327582075245212,0.0012221423436376444,0.023376467768991094,0.015851905104241514,0.03900071890726092,0.0021567217828899698,0.003115264797507755,0.004001917086029183,-0.0010064701653487052,-0.00034747184279897424,-0.0006709801102324886,0.0024442846872752997,0.001401869158878466
-0.0005742411812961979,0.0003554826360404162,0.0003964998632758676,0.0006289308176099962,-0.0006289308176101183,-0.004484550177741353,0.0028712059064806895,-0.0003418102269620471,0.008449548810500362,0.0034317746786983517,0.014315012305168118,0.013125512715340381,0.010883237626469722,0.008353841946951001,-0.002228602679792235,0.0021055509980858257,0.0007656549083948194,-0.0010254306808860191,-0.0022422750888706823,0.005099808586272858,-0.011088323762647035,0.027071369975389625,0.00024610336341259755,0.03120043751709046,-0.0027891714520098974,-0.006480721903199371,0.0038146021328957502,-0.008394859174186541,-0.0008613617719442579,0.0005058791359037085,-0.003923981405523702,-0.005865463494667811
-0.0018738377914461757,0.001201544843370006,0.0007867257903017788,0.0006293806322414275,-0.0033471606351022864,-0.006093548848519559,0.0007724216850235721,0.0019167501072807624,-0.003633242740666609,-0.002832212845086557,0.01679301959662417,0.004119582320125848,0.01017021885281072,0.005278214847661245,0.0024030896867400673,0.0035760263195536825,0.0020740952653411247,-0.0013731941067086529,0.0004148190530682161,0.0018023172650550312,-0.003003862108425148,0.013045344013731908,0.011414676012015434,0.014790444857674123,-0.004548705478472348,0.0007581175797453654,0.001945358317837198,-1.4304105278262203e-05,0.0015448433700471997,0.0010441996853096547,-0.0011443284222572236,-0.0019310542125590246
-0.0015753483943564905,0.0002769843330736155,0.002328399549900406,0.00038085345797624905,0.003453648403012155,0.0028390894140049696,0.0019129230502899386,0.003869124902622645,-0.006214835973340304,-0.0008396087596295732,0.028070631004933743,0.005704146109235653,0.01483597334025789,0.020704578897256076,0.001159871894745912,-0.0035055829654635716,0.006041720765169167,-0.0008742318012637806,0.0001990824893966736,0.0016099714359905982,0.0004241322600190056,0.018748377044923346,0.01253354107158311,0.024140915779451176,0.0016272829568077074,0.0017657751233445262,-6.059032285988808e-05,0.00060590322859857,0.0013502986237340585,0.001956201852332695,0.002562105080931332,-0.0015840041547650397
0.00044247787610616205,0.0017699115044247592,0.0010730088495574885,-0.0003097345132743734,0.005143805309734484,0.002013274336283166,0.005685840707964562,0.00019911504424776627,0.002876106194690231,0.0023561946902654674,0.022887168141592883,0.011095132743362823,0.009115044247787562,0.003030973451327401,-0.005763274336283208,0.004988938053097314,0.010077433628318555,0.0020575221238937737,0.0020464601769911383,0.0006637168141592654,0.0011946902654866975,0.022157079646017663,0.017334070796460144,0.02352876106194688,0.0033517699115043877,-0.01285398230088498,0.004612831858407063,-0.0010619469026548866,0.002931415929203529,0.0013827433628318397,0.005962389380530941,0.006969026548672552
0.0020822304570319527,0.0065996117875419145,0.00010587612493381248,-0.0001764602082230282,0.0035997882477501464,0.00017646020822303932,0.000564672666313748,5.293806246690069e-05,0.010217046056114343,0.0017293100405858409,0.011964002117522488,0.005205576142579849,0.005382036350802899,0.009687665431445225,0.0023292747485442076,-0.0009528851244044346,-0.006334921475207344,-5.293806246690069e-05,0.001129345332627485,-0.002858655373213359,-0.0026292571025233746,0.005770248808893585,0.009246514910887594,0.025851420504676193,-0.0023998588318334124,0.004040938768307733,0.0029468854773248565,0.003370389977060173,0.0035115581436385933,-0.007587788953590968,-0.004940885830245279,-0.001129345332627496
0.001588360918312859,0.002896422851041114,0.0012813667912439763,-0.000480512546716505,5.339028296849069e-05,0.0012012813667912404,-0.007701548318206086,0.00033368926855309455,0.011145221569674324,0.0011612386545648556,0.0056326748531767,0.011906033101975433,0.013788040576615045,0.01268019220501868,0.0008008542445274824,0.0038174052322477283,-0.0011879337960491233,0.00032034169781099966,0.0012279765082754746,0.0033502402562733515,-0.0014281900694073867,0.03776027762947143,0.011278697277095562,0.04053657234383341,0.002963160704751733,0.006126534970635311,0.0025226908702616012,-9.343299519487536e-05,-0.0022290443139348693,0.0008675920982381235,-0.0003203416978110107,0.0006406833956219993
-0.002757393818100984,0.00021125194574159734,0.0037135868356682256,-0.00015565932844118223,0.0027018012008005244,0.004625305759395159,0.00245719368467866,-2.223704692018158e-05,0.007605070046697793,-0.004158327774071624,0.0052145875027796,-0.002056926840115647,0.0032910829441850087,0.01167444963308869,-0.003635757171447651,0.002490549255058905,-1.1102230246251566e-17,-0.0012786301979097249,-0.004291750055592647,-0.00035579275072271653,-3.335557038027792e-05,0.04384033800311317,0.017122526128530113,0.040527018012007976,-0.005158994885479218,0.005459195018901475,-0.00016677785190127858,-0.002323771403157682,-0.005448076495441423,0.0023571269735379154,-0.003279964420724957,0.0036746720035579217
1.3659336156268687e-05,-0.00024586805081272534,0.0005327141100942678,-2.7318672312504068e-05,0.0015298456495014378,-0.002636251878158724,-0.0032372626690342467,-0.0003688020762190658,0.004452943586941682,-0.0012156809179073801,0.007417019532850721,-0.00034148340390656174,0.007908755634476194,0.009616172654009025,-0.001584482994126457,-0.004753448982379449,-0.0038655921322223396,-0.00039612074853161426,-0.005491053134817648,0.0034421527113782323,-0.001775713700314152,0.042849337522196426,0.031307198470154375,0.02838410053271414,0.004808086327004524,0.005736921185630395,0.0044392842507854245,-0.001406911624095053,-0.00423439420844145,0.0016664390110640692,0.0004370987570004203,-0.0032782406775030415
0.0032441802872709147,0.0013992075284794403,0.00023526498266468465,0.0004952947003467045,0.0019687964338781505,-0.0004581475978207017,-0.0022535908865775056,-0.000767706785537392,0.005807330361565122,0.007689450222882599,0.019006934125804887,0.008803863298662718,0.008568598315997999,0.01937840515106489,0.0010648836057454147,0.0011763249133234233,0.001374442793462105,-0.0004829123328380369,-0.0015849430411094545,0.0013001485884100994,-0.0006562654779593835,0.04184001981178803,0.021854878652798438,0.03771669143140168,-0.008420009905893977,0.0011020307082714176,-0.003107974244675571,0.0007181773155027216,-0.0011887072808320909,0.0001981178801386818,-8.667657256067329e-05,-0.0017706785537394687
0.001489307535641582,0.0009292260692464582,0.0004709775967413732,-0.0003564154786150464,-0.002762219959266776,-0.006530040733197529,-0.0014129327902240086,-0.0014002036659877648,0.006580957230142603,-0.007026476578411378,0.006046334012219978,0.0021003054989816917,0.0088085539714868,0.020175661914460286,-0.0018839103869653594,0.01790987780040735,0.009801425661914498,-0.003182281059063108,-0.0026858452138492583,-0.005104378818737243,0.0037169042769857664,0.024376272912423634,0.010196028513238309,0.030931771894093695,-0.0065554989816700385,0.00989052953156827,0.0032459266802444264,-0.0024185336048879514,-0.0033604887983706535,0.00087830957230145,-0.0025330957230142335,-0.0036659877800407138
0.0021620804354399504,0.002812216510432375,0.000377986090111837,-0.0002419110976716321,-0.00040822497732089235,-0.011188388267311788,0.004157846991230696,0.0006501360749924023,0.008693680072573318,0.0025400665255518205,0.018491079528273335,0.00204112488660414,0.027940731781070427,0.010508013305110342,0.0030994859389174454,0.004762624735409704,0.016041729664348324,0.0009827638342908673,-0.00034774720290298156,0.003401874811006922,0.002615663743574226,0.033308134260659185,0.02488660417296642,0.03678560628968851,0.005987299667372192,0.0035833081342606433,0.005065013607499192,-0.0033111581493801222,0.0016631387964922584,0.0003931055337163203,0.004445116419715722,3.0238887208922093e-05
-0.0020293122886133053,-0.0004760115244895502,-0.00025053238131025337,0.0005636978579481644,-0.0032443943379681815,-0.0015031942878616978,-0.003745459100588744,0.0004885381435550396,-0.007791557058749843,0.0011023424777652723,-0.006739321057246672,0.0015783540022548004,0.006501315295001886,0.004760115244895402,-0.014067393210572442,-0.0010647626205687155,-0.0014155079544031057,-0.0010271827633721697,-0.004083677815357611,-0.004246523863209306,-0.0007390705248653373,0.004722535387698878,0.004973067769009165,0.013027683828134785,-0.0021295252411373975,-0.005148440435926338,0.0021420518602029313,-0.006639108104722524,-0.003858198672178359,-0.0002630590003757982,-0.0029688087185268607,-0.003945885005636962
0.00040368491874545056,0.0012421074422937274,-0.0004761411862126308,-0.0012628092329986518,-5.175447676226685e-05,0.0043887796294379226,0.0034054445709553625,-0.0019149156402028856,0.005817203188075737,0.002991408756857439,0.025918641962529753,0.00969878894524374,0.009150191491564019,0.015267570644860751,0.0001242107442293694,0.0005796501397370868,-0.0018114066866784073,0.0003726322326881193,0.0014077217679329013,0.0017389504192112716,0.0012317565469413094,0.041672704688955564,0.02192319635648483,0.042873408549839565,0.0016457923610392223,0.006779836455853438,0.0016871959424489935,0.0008280716281958145,-0.0015422834075147552,0.0020805299658420264,0.0025980747334644503,0.002825794431218287
-0.004304019274997272,-0.00025188916876576204,-0.0006242470704194703,-0.0001752272478370398,-0.0025079399846676285,0.007556675062972274,0.004314970977987076,-0.0046216186617019095,-0.004577811849742652,1.095170298979209e-05,0.007030993319461143,0.012594458438287137,0.014620523491402892,0.0440696528310152,0.002212244003942587,0.014116745153871412,-0.001817982696309306,0.0001314204358777604,-0.0031869455700361702,0.001620852042492593,0.0008213777242360831,0.03692914248165589,0.02083013908662793,0.027674953455262274,0.002179388894973144,0.00785237104369726,-0.0013908662797065263,0.0038659511554046343,0.0009418464571240625,0.0004928266345416543,0.0017522724783703646,-0.0007994743182565212
-0.00025624599615630127,0.0028315182575272546,0.002331838565022426,-0.0003843689942344408,0.0016399743754004104,-0.0013709160794362573,-0.004381806534272892,0.0002049967969250832,-0.000422805893657896,0.0003971812940422925,0.01206918641896223,-0.001998718770019192,0.005304292120435638,-6.406149903905866e-05,0.00011531069827035445,0.0026008968609865677,-0.003164638052530422,0.0008584240871236549,0.0014349775784753605,0.0025240230621396686,-0.0016527866752081843,0.022831518257527227,0.023946188340807195,0.02360025624599619,0.002075592568866136,-0.0005509288917360467,0.014119154388212696,0.003267136450992969,0.003894939141575937,0.001140294682895593,-0.00029468289557975645,-0.005188981422165262
0.0010922330097087208,0.004927184466019407,0.001856796116504833,-0.0005218446601941929,0.0026092233009708753,-0.004114077669902927,0.004550970873786397,-0.00012135922330098747,-0.0015412621359223388,0.003203883495145621,0.028822815533980563,0.004708737864077661,0.01288834951456309,-0.002560679611650507,-0.004466019417475741,-0.005097087378640797,0.004563106796116478,-9.70873786407922e-05,-0.0018446601941747743,0.0019781553398058203,-0.008470873786407785,0.006310679611650471,-0.011371359223300981,0.02838592233009708,8.49514563106668e-05,-0.004259708737864099,0.0006067961165048153,-0.004623786407766994,-0.002584951456310702,0.001128640776699008,0.006529126213592218,-0.005497572815533991
-5.665722379608606e-05,-0.0008498583569405471,0.0016288951841359589,-0.0006373937677054186,0.0031161473087818357,-0.005750708215297495,-0.002804532577903729,-0.0027337110481586826,0.004929178470254925,-0.0008356940509915423,0.02794617563739372,0.007181303116147286,-0.0017988668555241171,0.02267705382436258,0.002662889518413558,0.004815864022662852,0.0030453257790368005,-0.001019830028328661,-0.003470254957507113,0.002393767705382399,-0.0006940509915014603,0.038130311614730836,0.020849858356940476,0.04446175637393764,-0.004334277620396643,0.00310198300283282,-0.0026062322946176055,-0.0007507082152974687,-0.0014730878186969276,0.003087818696883804,-0.0019121813031161782,0.0004249291784702347
0.0020453008789723115,0.0018931710615280983,0.000743745774171789,-0.00025354969574031827,-1.6903313049332348e-05,0.00109871534820829,0.0010987153482083123,-0.0006761325219742598,0.0008789722785666476,0.006355645706558522,0.019895199459094026,0.004276538201487523,0.011071670047329308,0.006321839080459824,0.00054090601757949,0.007251521298174468,0.002467883705206253,-0.001301555104800478,-0.0023664638269100258,0.0026031102096011117,-0.0013522650439485862,0.025777552400270486,0.01218728870858693,0.011173089925625468,-0.00199459093982417,0.0016058147396890265,-0.009753211629479331,0.0008451656524679386,0.0011663286004057194,-0.0011663286004056305,-0.0018593644354293116,-0.00032116294793775867
-0.002358700489541632,-6.675567423232165e-05,0.002525589675122375,0.00030040053404538635,-0.006619937694704059,-0.003793947485536264,-0.003382287494437042,0.0019804183355585205,-0.0016466399643969786,0.005106809078771679,0.011893635959056514,-0.008210947930574097,-0.006998219848687148,-0.000945705384957729,0.0018691588785046509,0.005407209612817076,0.005262572318647085,0.00017801513128615776,-0.0014241210502892732,-0.0013796172674677587,-0.0008233199821984782,0.01607699154428127,0.01135959056519804,0.01939252336448598,-0.0010458388963061837,0.006775700934579421,0.005896751223854024,0.0027592345349354507,0.0013239875389408073,-0.00010013351134846582,0.0013907432131731179,-0.001279483756119293
0.001795798509148383,0.0007115428055116003,0.0013779082900383765,0.001140727354867821,0.002676756268353275,0.0034108877343573376,-0.0007793087869889636,-0.0011520216851140797,0.013112717415857223,0.009351705443867153,0.00944206008583689,0.0038852496046984154,0.007318725999548192,0.017720804156313507,0.004246668172577362,0.0037271289812513706,0.005466455839168716,0.002157217077027318,0.0007567201264965018,0.0011520216851140575,0.0007454257962502542,0.02756946013101421,0.013078834425118568,0.04639710865145695,0.007171899706347374,0.0034447707250959913,0.000451773209848616,-0.0012310819968376018,-6.776598147731905e-05,0.0017619155184097513,0.0038626609442059755,0.003670657330020299
-0.0012871726586772714,-0.0010874389702618225,0.00021083000443856693,0.00012205947625392178,-0.006535730137594254,0.0034565024411895794,0.0025965379494008456,-0.0017310252996004638,0.005770084332001824,0.005481580115401741,0.03277851753217936,0.008743897026187376,0.011706613404349808,0.024789169995561522,0.002086107412339133,0.0012649800266312128,0.009332001775410614,0.0005215268530848194,0.0014536173990235546,0.0016866400355082466,0.0031735463826010335,0.04822458943630721,0.02114957833999115,0.04675987572126059,0.002008433200177595,-0.0028073679538392683,0.006469152241455889,-0.005825565912117125,0.001198402130492726,0.0013537505548158468,0.0066577896138482525,-0.0013315579227695883
-0.0015116458429738743,0.0012648465216721027,-0.0007403979639055258,-0.0009871972852074085,0.0014807959278112625,-0.0011877217337652012,0.0023600185099491577,0.0016350455036249101,0.009640598488354201,0.0024371432978559813,0.01096714484035175,-0.0010488971155328763,0.015147308344902088,0.005321610365571538,0.0036402899892025832,0.003594015116458504,0.0005552984729292332,0.00013882461823233605,-0.0036248650316211273,-9.254974548814632e-05,-0.0005398735153477663,0.010072497300632467,0.007296004935986478,0.02791917322227371,-0.006139133117383877,-0.0025451180009254614,-0.0123245411075119,-0.003146691346598751,-0.002714792534320498,0.001573345673299442,0.003285515964831154,0.0022520438068795666
-0.006518987341772131,-0.0010126582278480734,0.002394514767932521,0.002141350210970494,0.008554852320675122,-0.002320675105485204,0.0009282700421941126,-0.0005696202531645156,0.008818565400843914,-0.003301687763713057,0.00878691983122366,0.0006751054852320859,0.01746835443037976,0.02007383966244729,-0.007162447257383931,0.0023101265822785154,-0.008755274261603352,-0.003196202531645531,-0.004082278481012625,-4.219409282699704e-05,-0.0005063291139240311,0.017457805907172996,0.0006329113924050777,0.01876582278481016,-0.004694092827004182,0.0010443037974683822,-0.002267932489451463,0.0015084388185654385,-0.004261603375527401,-0.0012763713080168547,-0.003575949367088571,0.002035864978902979
0.005683087231666428,0.0029470157587789592,0.0012718699590519745,0.0011353765975927077,-0.0016937585308351322,-0.00506886710509995,-0.002922198783968255,0.0029532200024816714,0.003232410969102828,0.00853703933490505,0.022757165901476563,0.007742896140960365,0.0040885966000744015,0.004808288869586752,-0.0022707531951855486,0.009529718327335856,-0.003120734582454443,-0.002152872564834385,0.0028229308847251165,0.0016131033627000523,-0.006346941307854614,0.029085494478223062,0.02827894279687302,0.03525871696240225,-0.0007507134880258449,-0.002401042312942103,0.0025809653803200994,-0.003921082020101785,0.0001426976051618789,0.00713488025809651,-0.0010361086983497136,-0.0004280928154858588
-0.0040407019613626135,-0.00045715971095708905,-0.0013862262203214958,-0.0009880548591653215,-0.008007668485474084,-0.000870078159563481,-0.0010617902964164538,-0.00038342427370594565,0.0025954873912402477,0.0007668485474118913,0.020056038932310893,0.0018581330187288137,0.006326500516148081,0.012638253944845934,-0.0037457602123580737,0.0043503907978174605,0.00134198495797081,0.0005898834980091472,-0.002079339330482244,-0.0033623359386521167,0.0016664208818758409,0.014407904438873331,0.0016369267069753946,0.02940569237575582,7.37354372511545e-05,-0.0013567320454210385,0.006562453915351751,0.001106031558767151,-0.00376050729980828,-0.0014452145701224107,-0.0018433859312785628,-0.00016221796195250437
0.0006278876910318587,0.0001303163132330587,0.0011846937566639126,0.00047387750266556503,-0.010081743869209792,0.00470323421395572,0.0038857955218576158,2.3693875133290465e-05,0.004051652647790549,-0.002558938514394016,0.0005331121904987634,-0.003577775145124973,0.01233266200687123,0.01454803933183274,0.0005686530031986825,-0.0010188366307309238,-0.00016585712593294443,0.0001303163132330476,-0.0023575405757611636,-0.0022864589503613143,-0.0012083876317971586,0.020613671365951915,0.026004027958772668,0.03423764956758678,-0.005722070844686655,0.004679540338822441,-0.005271887217154348,-0.0040871934604904455,-0.00020139793863285237,-0.0021679895746949175,-0.0036962445207913697,-0.001966591636062076
0.00293044900012569,0.0009935857124889202,-0.0009055464721418937,0.000779776128788745,-0.0036724940259087236,-0.0028046786567727635,0.002917871965790364,-0.001609860394918905,-0.001949440321972129,0.0007294679914475411,0.0012954345365362107,-0.0013080115708716366,0.010753364356684636,0.02487737391523075,-0.005798012828575038,0.006590365991699076,-0.0016475914979248274,-0.0011696641931832508,-0.003257451892843688,0.0007043139227769557,-0.0034461074078732555,0.029644069928310857,0.016501069047918437,0.05098729719532129,0.00028927178971194234,0.010891711734372955,-0.0024525216953842576,-0.0016853226009307387,-0.0009935857124890202,0.0021129417683309337,-0.005496164004527748,0.001106779021506643
-0.0003640375068945989,0.0007611693325979662,0.0010700496414782657,0.00025372311086601095,0.006762272476558251,-0.004412575841147226,0.0011141753998897275,-0.0009597352454494779,0.0060672917815775326,-0.0025923883066739763,0.001423055708770049,-0.0008383894098179301,0.009564258135686787,0.0030667402095974072,-0.0017760617760617214,0.005008273579702194,-0.005261996690568061,-0.0006949806949806514,0.0017981246552675745,-0.001544401544401497,-0.001489244346387153,0.020474351902923384,0.010104798676227312,0.05035852178709327,-0.002625482625482567,0.004578047435190325,0.005780474351902975,0.0005846662989520857,-0.0018422504136789476,-0.00023166023166018012,0.001434087148372909,-0.0024158852730280732
